step,time,ResidMax,ResidRMS,DilMax,IntDiv,IntAbsDiv,dt
306,2.97500000,0.16090169,0.06881398,2.68057825,-0.20058907,0.20921745,0.00972222
307,2.98472222,0.15977555,0.06853261,2.68147142,-0.20059032,0.20915313,0.00972222
308,2.99444444,0.15866343,0.06825410,2.68238090,-0.20059147,0.20908907,0.00972222
309,3.00416667,0.15757931,0.06797842,2.68330470,-0.20059253,0.20902575,0.00972222
310,3.01388889,0.15648539,0.06770553,2.68424088,-0.20059349,0.20896255,0.00972222
311,3.02361111,0.15538374,0.06743540,2.68518756,-0.20059437,0.20889912,0.00972222
312,3.03333333,0.15432776,0.06716798,2.68614292,-0.20059515,0.20883622,0.00972222
313,3.04305556,0.15326719,0.06690325,2.68710518,-0.20059586,0.20877699,0.00972222
314,3.05277778,0.15220487,0.06664116,2.68807262,-0.20059647,0.20871801,0.00972222
315,3.06250000,0.15114777,0.06638168,2.68904359,-0.20059701,0.20865741,0.00972222
316,3.07222222,0.15012575,0.06612477,2.69001650,-0.20059747,0.20859736,0.00972222
317,3.08194444,0.14909763,0.06587040,2.69098982,-0.20059785,0.20853881,0.00972222
318,3.09166667,0.14806460,0.06561852,2.69196209,-0.20059815,0.20847929,0.00972222
319,3.10138889,0.14705557,0.06536910,2.69293191,-0.20059839,0.20842060,0.00972222
320,3.11111111,0.14606183,0.06512209,2.69389795,-0.20059855,0.20836413,0.00972222
321,3.12083333,0.14506410,0.06487745,2.69485896,-0.20059864,0.20830725,0.00972222
322,3.13055556,0.14406349,0.06463513,2.69581375,-0.20059866,0.20825383,0.00972222
323,3.14027778,0.14309712,0.06439509,2.69676118,-0.20059862,0.20820210,0.00972222
324,3.15000000,0.14213468,0.06415729,2.69770022,-0.20059851,0.20815400,0.00972222
325,3.15972222,0.14117080,0.06392167,2.69862988,-0.20059834,0.20810857,0.00972222
326,3.16944444,0.14021038,0.06368819,2.69954926,-0.20059810,0.20806768,0.00972222
327,3.17916667,0.13927634,0.06345679,2.70045751,-0.20059781,0.20803054,0.00972222
328,3.18888889,0.13835269,0.06322743,2.70135386,-0.20059746,0.20799821,0.00972222
329,3.19861111,0.13742857,0.06300004,2.70223762,-0.20059705,0.20797189,0.00972222
330,3.20833333,0.13650486,0.06277458,2.70310814,-0.20059659,0.20795265,0.00972222
331,3.21805556,0.13560429,0.06255099,2.70396487,-0.20059607,0.20794453,0.00972222
332,3.22777778,0.13471618,0.06232922,2.70480730,-0.20059550,0.20794798,0.00972222
333,3.23750000,0.13382899,0.06210921,2.70563499,-0.20059487,0.20795426,0.00972222
334,3.24722222,0.13294625,0.06189090,2.70644758,-0.20059420,0.20796075,0.00972222
335,3.25694444,0.13207353,0.06167424,2.70724476,-0.20059347,0.20796699,0.00972222
336,3.26666667,0.13122498,0.06145917,2.70802628,-0.20059270,0.20797294,0.00972222
337,3.27638889,0.13038003,0.06124564,2.70879195,-0.20059188,0.20797856,0.00972222
338,3.28611111,0.12953777,0.06103360,2.70954163,-0.20059102,0.20798383,0.00972222
339,3.29583333,0.12869893,0.06082299,2.71027526,-0.20059011,0.20798870,0.00972222
340,3.30555556,0.12788405,0.06061375,2.71099280,-0.20058916,0.20799317,0.00972222
341,3.31527778,0.12707823,0.06040584,2.71169429,-0.20058817,0.20799719,0.00972222
342,3.32500000,0.12627898,0.06019921,2.71237980,-0.20058714,0.20800076,0.00972222
343,3.33472222,0.12548381,0.05999381,2.71304944,-0.20058607,0.20800386,0.00972222
344,3.34444444,0.12469456,0.05978959,2.71370340,-0.20058495,0.20800648,0.00972222
345,3.35416667,0.12393181,0.05958650,2.71434187,-0.20058381,0.20800862,0.00972222
346,3.36388889,0.12317317,0.05938452,2.71496510,-0.20058262,0.20801029,0.00972222
347,3.37361111,0.12242069,0.05918359,2.71557339,-0.20058140,0.20801147,0.00972222
348,3.38333333,0.12167380,0.05898368,2.71616704,-0.20058015,0.20801220,0.00972222
349,3.39305556,0.12094174,0.05878475,2.71674641,-0.20057886,0.20801247,0.00972222
350,3.40277778,0.12022654,0.05858678,2.71731187,-0.20057754,0.20801230,0.00972222
351,3.41250000,0.11951617,0.05838973,2.71786384,-0.20057620,0.20801173,0.00972222
352,3.42222222,0.11881126,0.05819357,2.71840275,-0.20057482,0.20801077,0.00972222
353,3.43194444,0.11811648,0.05799828,2.71892905,-0.20057341,0.20800946,0.00972222
354,3.44166667,0.11744271,0.05780385,2.71944321,-0.20057197,0.20800783,0.00972222
355,3.45138889,0.11677540,0.05761024,2.71994571,-0.20057051,0.20800593,0.00972222
356,3.46111111,0.11611328,0.05741745,2.72043708,-0.20056902,0.20800380,0.00972222
357,3.47083333,0.11546034,0.05722546,2.72091780,-0.20056751,0.20800148,0.00972222
358,3.48055556,0.11482907,0.05703425,2.72138843,-0.20056597,0.20799904,0.00972222
359,3.49027778,0.11420273,0.05684383,2.72184947,-0.20056441,0.20799653,0.00972222
360,3.50000000,0.11358146,0.05665418,2.72230148,-0.20056283,0.20799403,0.00972222
361,3.50972222,0.11297541,0.05646529,2.72274499,-0.20056123,0.20799161,0.00972222
362,3.51944444,0.11238378,0.05627718,2.72318054,-0.20055961,0.20798935,0.00972222
363,3.52916667,0.11179679,0.05608983,2.72360868,-0.20055796,0.20798733,0.00972222
364,3.53888889,0.11121449,0.05590325,2.72402993,-0.20055630,0.20798560,0.00972222
365,3.54861111,0.11065403,0.05571744,2.72444483,-0.20055463,0.20798426,0.00972222
366,3.55833333,0.11009905,0.05553241,2.72485390,-0.20055293,0.20798333,0.00972222
367,3.56805556,0.10954807,0.05534817,2.72525765,-0.20055122,0.20798288,0.00972222
368,3.57777778,0.10900453,0.05516472,2.72565660,-0.20054950,0.20798290,0.00972222
369,3.58750000,0.10847811,0.05498207,2.72605124,-0.20054776,0.20798341,0.00972222
370,3.59722222,0.10795480,0.05480024,2.72644204,-0.20054601,0.20798406,0.00972222
371,3.60694444,0.10743454,0.05461924,2.72682948,-0.20054424,0.20798471,0.00972222
372,3.61666667,0.10691725,0.05443907,2.72721400,-0.20054247,0.20798534,0.00972222
373,3.62638889,0.10641616,0.05425976,2.72759603,-0.20054068,0.20798596,0.00972222
374,3.63611111,0.10591776,0.05408131,2.72797600,-0.20053888,0.20798657,0.00972222
375,3.64583333,0.10542123,0.05390375,2.72835430,-0.20053708,0.20798719,0.00972222
376,3.65555556,0.10492646,0.05372708,2.72873131,-0.20053526,0.20798798,0.00972222
377,3.66527778,0.10443360,0.05355132,2.72910738,-0.20053344,0.20798901,0.00972222
378,3.67500000,0.10394481,0.05337649,2.72948286,-0.20053161,0.20799026,0.00972222
379,3.68472222,0.10346471,0.05320260,2.72985806,-0.20052977,0.20799171,0.00972222
380,3.69444444,0.10298521,0.05302966,2.73023327,-0.20052793,0.20799333,0.00972222
381,3.70416667,0.10250618,0.05285770,2.73060877,-0.20052608,0.20799510,0.00972222
382,3.71388889,0.10202748,0.05268671,2.73098481,-0.20052422,0.20799698,0.00972222
383,3.72361111,0.10154900,0.05251673,2.73136161,-0.20052237,0.20799894,0.00972222
384,3.73333333,0.10107060,0.05234775,2.73173938,-0.20052050,0.20800096,0.00972222
385,3.74305556,0.10059223,0.05217980,2.73211830,-0.20051864,0.20800305,0.00972222
386,3.75277778,0.10011451,0.05201288,2.73249854,-0.20051677,0.20800515,0.00972222
387,3.76250000,0.09963655,0.05184701,2.73288023,-0.20051490,0.20800724,0.00972222
388,3.77222222,0.09915823,0.05168219,2.73326349,-0.20051303,0.20800933,0.00972222
389,3.78194444,0.09867945,0.05151843,2.73364841,-0.20051116,0.20801137,0.00972222
390,3.79166667,0.09820014,0.05135575,2.73403508,-0.20050929,0.20801336,0.00972222
391,3.80138889,0.09772158,0.05119415,2.73442353,-0.20050741,0.20801525,0.00972222
392,3.81111111,0.09724336,0.05103364,2.73481382,-0.20050554,0.20801703,0.00972222
393,3.82083333,0.09676407,0.05087421,2.73520595,-0.20050367,0.20801869,0.00972222
394,3.83055556,0.09628369,0.05071589,2.73559991,-0.20050180,0.20802022,0.00972222
395,3.84027778,0.09580223,0.05055866,2.73599568,-0.20049993,0.20802160,0.00972222
396,3.85000000,0.09531969,0.05040254,2.73639323,-0.20049806,0.20802283,0.00972222
397,3.85972222,0.09483611,0.05024752,2.73679250,-0.20049620,0.20802389,0.00972222
398,3.86944444,0.09435153,0.05009361,2.73719340,-0.20049433,0.20802479,0.00972222
399,3.87916667,0.09386601,0.04994080,2.73759586,-0.20049247,0.20802552,0.00972222
400,3.88888889,0.09337990,0.04978910,2.73799977,-0.20049062,0.20802608,0.00972222
401,3.89861111,0.09289301,0.04963850,2.73840501,-0.20048876,0.20802648,0.00972222
402,3.90833333,0.09240536,0.04948901,2.73881146,-0.20048691,0.20802672,0.00972222
403,3.91805556,0.09191707,0.04934061,2.73921897,-0.20048507,0.20802679,0.00972222
404,3.92777778,0.09142827,0.04919331,2.73962740,-0.20048322,0.20802672,0.00972222
405,3.93750000,0.09093910,0.04904709,2.74003657,-0.20048139,0.20802651,0.00972222
406,3.94722222,0.09044970,0.04890196,2.74044633,-0.20047955,0.20802618,0.00972222
407,3.95694444,0.08996025,0.04875791,2.74085649,-0.20047772,0.20802574,0.00972222
408,3.96666667,0.08947091,0.04861493,2.74126688,-0.20047590,0.20802521,0.00972222
409,3.97638889,0.08898187,0.04847301,2.74167729,-0.20047408,0.20802459,0.00972222
410,3.98611111,0.08849358,0.04833215,2.74208753,-0.20047227,0.20802391,0.00972222
411,3.99583333,0.08800836,0.04819235,2.74249740,-0.20047046,0.20802320,0.00972222
412,4.00555556,0.08752427,0.04805358,2.74290670,-0.20046865,0.20802244,0.00972222
413,4.01527778,0.08704152,0.04791585,2.74331522,-0.20046686,0.20802168,0.00972222
414,4.02500000,0.08656033,0.04777914,2.74372276,-0.20046506,0.20802092,0.00972222
415,4.03472222,0.08608092,0.04764345,2.74412911,-0.20046328,0.20802022,0.00972222
416,4.04444444,0.08560351,0.04750876,2.74453405,-0.20046150,0.20801960,0.00972222
417,4.05416667,0.08512831,0.04737508,2.74493738,-0.20045972,0.20801906,0.00972222
418,4.06388889,0.08465556,0.04724237,2.74533890,-0.20045795,0.20801864,0.00972222
419,4.07361111,0.08418549,0.04711065,2.74573841,-0.20045619,0.20801835,0.00972222
420,4.08333333,0.08371831,0.04697990,2.74613569,-0.20045443,0.20801823,0.00972222
421,4.09305556,0.08325424,0.04685010,2.74653057,-0.20045268,0.20801830,0.00972222
422,4.10277778,0.08279351,0.04672125,2.74692284,-0.20045094,0.20801857,0.00972222
423,4.11250000,0.08233745,0.04659333,2.74731232,-0.20044920,0.20801906,0.00972222
424,4.12222222,0.08189068,0.04646635,2.74769884,-0.20044747,0.20801975,0.00972222
425,4.13194444,0.08144795,0.04634028,2.74808221,-0.20044574,0.20802047,0.00972222
426,4.14166667,0.08100946,0.04621512,2.74846227,-0.20044402,0.20802118,0.00972222
427,4.15138889,0.08057537,0.04609085,2.74883886,-0.20044231,0.20802188,0.00972222
428,4.16111111,0.08014586,0.04596747,2.74921184,-0.20044060,0.20802258,0.00972222
429,4.17083333,0.07972809,0.04584497,2.74958105,-0.20043890,0.20802326,0.00972222
430,4.18055556,0.07931654,0.04572333,2.74994636,-0.20043720,0.20802393,0.00972222
431,4.19027778,0.07890996,0.04560255,2.75030765,-0.20043551,0.20802459,0.00972222
432,4.20000000,0.07851181,0.04548262,2.75066480,-0.20043383,0.20802529,0.00972222
433,4.20972222,0.07812481,0.04536352,2.75101770,-0.20043216,0.20802607,0.00972222
434,4.21944444,0.07774296,0.04524525,2.75136626,-0.20043049,0.20802692,0.00972222
435,4.22916667,0.07737301,0.04512780,2.75171039,-0.20042882,0.20802785,0.00972222
436,4.23888889,0.07701134,0.04501115,2.75205001,-0.20042716,0.20802882,0.00972222
437,4.24861111,0.07665921,0.04489530,2.75238505,-0.20042551,0.20802984,0.00972222
438,4.25833333,0.07631696,0.04478024,2.75271547,-0.20042387,0.20803087,0.00972222
439,4.26805556,0.07598373,0.04466596,2.75304120,-0.20042223,0.20803191,0.00972222
440,4.27777778,0.07566103,0.04455245,2.75336222,-0.20042059,0.20803295,0.00972222
441,4.28750000,0.07534491,0.04443969,2.75367849,-0.20041897,0.20803397,0.00972222
442,4.29722222,0.07504067,0.04432769,2.75399001,-0.20041735,0.20803499,0.00972222
443,4.30694444,0.07474049,0.04421642,2.75429677,-0.20041573,0.20803596,0.00972222
444,4.31666667,0.07445280,0.04410589,2.75459877,-0.20041412,0.20803691,0.00972222
445,4.32638889,0.07416892,0.04399609,2.75489602,-0.20041252,0.20803782,0.00972222
446,4.33611111,0.07389249,0.04388699,2.75518855,-0.20041092,0.20803870,0.00972222
447,4.34583333,0.07362344,0.04377860,2.75547639,-0.20040933,0.20803956,0.00972222
448,4.35555556,0.07335743,0.04367091,2.75575958,-0.20040775,0.20804035,0.00972222
449,4.36527778,0.07309876,0.04356391,2.75603818,-0.20040617,0.20804109,0.00972222
450,4.37500000,0.07284543,0.04345758,2.75631224,-0.20040460,0.20804180,0.00972222
451,4.38472222,0.07259457,0.04335193,2.75658183,-0.20040303,0.20804244,0.00972222
452,4.39444444,0.07234665,0.04324694,2.75684702,-0.20040147,0.20804300,0.00972222
453,4.40416667,0.07210627,0.04314260,2.75710790,-0.20039991,0.20804350,0.00972222
454,4.41388889,0.07186780,0.04303891,2.75736456,-0.20039836,0.20804394,0.00972222
455,4.42361111,0.07163119,0.04293586,2.75761709,-0.20039682,0.20804430,0.00972222
456,4.43333333,0.07139663,0.04283343,2.75786560,-0.20039529,0.20804460,0.00972222
457,4.44305556,0.07116579,0.04273163,2.75811020,-0.20039375,0.20804484,0.00972222
458,4.45277778,0.07093880,0.04263045,2.75835099,-0.20039223,0.20804502,0.00972222
459,4.46250000,0.07071315,0.04252987,2.75858811,-0.20039071,0.20804514,0.00972222
460,4.47222222,0.07048878,0.04242989,2.75882168,-0.20038920,0.20804522,0.00972222
461,4.48194444,0.07026567,0.04233051,2.75905182,-0.20038769,0.20804525,0.00972222
462,4.49166667,0.07004379,0.04223171,2.75927867,-0.20038619,0.20804523,0.00972222
463,4.50138889,0.06982311,0.04213349,2.75950236,-0.20038470,0.20804519,0.00972222
464,4.51111111,0.06960362,0.04203584,2.75972303,-0.20038321,0.20804512,0.00972222
465,4.52083333,0.06938640,0.04193875,2.75994083,-0.20038173,0.20804504,0.00972222
466,4.53055556,0.06917121,0.04184222,2.76015590,-0.20038025,0.20804497,0.00972222
467,4.54027778,0.06895686,0.04174625,2.76036838,-0.20037878,0.20804490,0.00972222
468,4.55000000,0.06874335,0.04165082,2.76057842,-0.20037732,0.20804483,0.00972222
469,4.55972222,0.06853069,0.04155593,2.76078617,-0.20037586,0.20804480,0.00972222
470,4.56944444,0.06831887,0.04146157,2.76099177,-0.20037441,0.20804479,0.00972222
471,4.57916667,0.06810789,0.04136774,2.76119538,-0.20037296,0.20804481,0.00972222
472,4.58888889,0.06789777,0.04127444,2.76139714,-0.20037153,0.20804485,0.00972222
473,4.59861111,0.06768851,0.04118165,2.76159719,-0.20037009,0.20804494,0.00972222
474,4.60833333,0.06748013,0.04108937,2.76179568,-0.20036867,0.20804508,0.00972222
475,4.61805556,0.06727262,0.04099759,2.76199276,-0.20036725,0.20804529,0.00972222
476,4.62777778,0.06706601,0.04090632,2.76218857,-0.20036584,0.20804556,0.00972222
477,4.63750000,0.06686032,0.04081554,2.76238324,-0.20036443,0.20804590,0.00972222
478,4.64722222,0.06665555,0.04072525,2.76257691,-0.20036303,0.20804630,0.00972222
479,4.65694444,0.06645172,0.04063545,2.76276972,-0.20036164,0.20804672,0.00972222
480,4.66666667,0.06624885,0.04054613,2.76296179,-0.20036025,0.20804714,0.00972222
481,4.67638889,0.06604696,0.04045729,2.76315326,-0.20035887,0.20804757,0.00972222
482,4.68611111,0.06584607,0.04036892,2.76334425,-0.20035749,0.20804801,0.00972222
483,4.69583333,0.06564725,0.04028102,2.76353487,-0.20035613,0.20804849,0.00972222
484,4.70555556,0.06545001,0.04019358,2.76372524,-0.20035477,0.20804897,0.00972222
485,4.71527778,0.06525391,0.04010661,2.76391548,-0.20035341,0.20804945,0.00972222
486,4.72500000,0.06505896,0.04002009,2.76410568,-0.20035207,0.20804994,0.00972222
487,4.73472222,0.06486519,0.03993402,2.76429596,-0.20035073,0.20805044,0.00972222
488,4.74444444,0.06467259,0.03984840,2.76448640,-0.20034939,0.20805097,0.00972222
489,4.75416667,0.06448118,0.03976323,2.76467710,-0.20034807,0.20805153,0.00972222
490,4.76388889,0.06429097,0.03967850,2.76486815,-0.20034674,0.20805212,0.00972222
491,4.77361111,0.06410198,0.03959421,2.76505962,-0.20034543,0.20805273,0.00972222
492,4.78333333,0.06391539,0.03951035,2.76525160,-0.20034413,0.20805337,0.00972222
493,4.79305556,0.06373121,0.03942693,2.76544415,-0.20034283,0.20805402,0.00972222
494,4.80277778,0.06354829,0.03934393,2.76563734,-0.20034153,0.20805469,0.00972222
495,4.81250000,0.06336665,0.03926136,2.76583122,-0.20034025,0.20805537,0.00972222
496,4.82222222,0.06318627,0.03917921,2.76602586,-0.20033897,0.20805605,0.00972222
497,4.83194444,0.06300720,0.03909748,2.76622131,-0.20033769,0.20805674,0.00972222
498,4.84166667,0.06282974,0.03901616,2.76641760,-0.20033643,0.20805743,0.00972222
499,4.85138889,0.06265597,0.03893526,2.76661477,-0.20033517,0.20805812,0.00972222
500,4.86111111,0.06248348,0.03885476,2.76681287,-0.20033392,0.20805881,0.00972222
501,4.87083333,0.06231227,0.03877468,2.76701191,-0.20033267,0.20805949,0.00972222
502,4.88055556,0.06214233,0.03869499,2.76721192,-0.20033144,0.20806016,0.00972222
503,4.89027778,0.06197366,0.03861571,2.76741291,-0.20033020,0.20806083,0.00972222
504,4.90000000,0.06180722,0.03853682,2.76761491,-0.20032898,0.20806148,0.00972222
505,4.90972222,0.06164357,0.03845833,2.76781792,-0.20032776,0.20806213,0.00972222
506,4.91944444,0.06148115,0.03838023,2.76802194,-0.20032655,0.20806277,0.00972222
507,4.92916667,0.06131995,0.03830252,2.76822697,-0.20032535,0.20806342,0.00972222
508,4.93888889,0.06115997,0.03822519,2.76843301,-0.20032415,0.20806408,0.00972222
509,4.94861111,0.06100120,0.03814825,2.76864005,-0.20032296,0.20806476,0.00972222
510,4.95833333,0.06084549,0.03807168,2.76884807,-0.20032178,0.20806545,0.00972222
511,4.96805556,0.06069143,0.03799550,2.76905706,-0.20032060,0.20806613,0.00972222
512,4.97777778,0.06053872,0.03791969,2.76926700,-0.20031943,0.20806680,0.00972222
513,4.98750000,0.06038722,0.03784424,2.76947786,-0.20031826,0.20806747,0.00972222
514,4.99722222,0.06023686,0.03776917,2.76968962,-0.20031711,0.20806814,0.00972222
515,5.00694444,0.06008762,0.03769447,2.76990224,-0.20031595,0.20806881,0.00972222
516,5.01666667,0.05994101,0.03762012,2.77011569,-0.20031481,0.20806948,0.00972222
517,5.02638889,0.05979605,0.03754614,2.77032994,-0.20031367,0.20807014,0.00972222
518,5.03611111,0.05965215,0.03747251,2.77054495,-0.20031254,0.20807081,0.00972222
519,5.04583333,0.05950929,0.03739924,2.77076068,-0.20031141,0.20807147,0.00972222
520,5.05555556,0.05936752,0.03732633,2.77097708,-0.20031029,0.20807214,0.00972222
521,5.06527778,0.05922696,0.03725376,2.77119411,-0.20030918,0.20807282,0.00972222
522,5.07500000,0.05908741,0.03718154,2.77141172,-0.20030807,0.20807350,0.00972222
523,5.08472222,0.05895051,0.03710966,2.77162987,-0.20030697,0.20807420,0.00972222
524,5.09444444,0.05881471,0.03703812,2.77184851,-0.20030587,0.20807491,0.00972222
525,5.10416667,0.05867984,0.03696693,2.77206759,-0.20030478,0.20807563,0.00972222
526,5.11388889,0.05854589,0.03689607,2.77228706,-0.20030370,0.20807637,0.00972222
527,5.12361111,0.05841285,0.03682554,2.77250687,-0.20030262,0.20807715,0.00972222
528,5.13333333,0.05828089,0.03675535,2.77272696,-0.20030154,0.20807796,0.00972222
529,5.14305556,0.05814980,0.03668548,2.77294729,-0.20030047,0.20807878,0.00972222
530,5.15277778,0.05801958,0.03661594,2.77316779,-0.20029941,0.20807963,0.00972222
531,5.16250000,0.05789163,0.03654673,2.77338844,-0.20029835,0.20808049,0.00972222
532,5.17222222,0.05776456,0.03647784,2.77360916,-0.20029730,0.20808136,0.00972222
533,5.18194444,0.05763828,0.03640927,2.77382991,-0.20029625,0.20808222,0.00972222
534,5.19166667,0.05751277,0.03634102,2.77405064,-0.20029520,0.20808309,0.00972222
535,5.20138889,0.05738813,0.03627308,2.77427130,-0.20029416,0.20808396,0.00972222
536,5.21111111,0.05726423,0.03620545,2.77449185,-0.20029312,0.20808483,0.00972222
537,5.22083333,0.05714105,0.03613814,2.77471223,-0.20029209,0.20808570,0.00972222
538,5.23055556,0.05701857,0.03607113,2.77493239,-0.20029106,0.20808656,0.00972222
539,5.24027778,0.05689677,0.03600444,2.77515231,-0.20029003,0.20808743,0.00972222
540,5.25000000,0.05677604,0.03593804,2.77537192,-0.20028900,0.20808829,0.00972222
541,5.25972222,0.05665682,0.03587195,2.77559119,-0.20028798,0.20808915,0.00972222
542,5.26944444,0.05653822,0.03580616,2.77581009,-0.20028696,0.20809000,0.00972222
543,5.27916667,0.05642023,0.03574067,2.77602856,-0.20028595,0.20809086,0.00972222
544,5.28888889,0.05630282,0.03567547,2.77624658,-0.20028493,0.20809171,0.00972222
545,5.29861111,0.05618601,0.03561057,2.77646411,-0.20028392,0.20809255,0.00972222
546,5.30833333,0.05606975,0.03554596,2.77668112,-0.20028290,0.20809339,0.00972222
547,5.31805556,0.05595403,0.03548164,2.77689758,-0.20028189,0.20809423,0.00972222
548,5.32777778,0.05583883,0.03541761,2.77711345,-0.20028088,0.20809506,0.00972222
549,5.33750000,0.05572413,0.03535386,2.77732872,-0.20027987,0.20809588,0.00972222
